name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,theme,price_level,category_main,category_encoded,theme_encoded,city_encoded,country_encoded,price_per_review,log_user_ratings,log_price_per_review,distance_to_city_center,in_center_dynamic,is_religious,is_entertainment,kind_count,name_length,word_count,theme_popularity,city_category_density,user_ratings_relative
"Battle of Britain Memorial, The Battle of Britain Monument",51.502937,-0.123428,3,4.3,189,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,London,GB,culture,1,monuments,18,1,13,13,0.005291005,5.247024072,0.005277057,0.00624762,1,0,0,7,58,9,592,14,0.029079906
Curzon Soho,51.512657,-0.130608,2,4.6,1692,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,London,GB,entertainment,2,cinemas,7,3,13,13,0.001182033,7.434257382,0.001181335,0.005959942,1,0,1,4,11,2,105,4,0.260334393
"Ambassadors, The Ambassadors Theatre",51.513039,-0.127825,3,4.3,1077,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,London,GB,entertainment,2,theatres,29,3,13,13,0.00185701,6.982862751,0.001855288,0.005639055,1,0,1,4,36,4,105,3,0.165709304
"Church of St. Louis of the French in Lisbon, Church of São Luís dos Franceses",38.716202,-9.140084,1,1.9,75,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.013333333,4.33073334,0.013245226,0.000721845,1,1,0,4,77,15,223,14,0.016984887
"Church of Our Lady of Pena, Church of São Luís dos Franceses",38.717758,-9.139282,3,3.1,143,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.006993007,4.9698133,0.006968669,0.001057397,1,1,0,4,60,12,223,14,0.032384519
"Aos Restauradores de 1640, Monumento dos Restauradores",38.715752,-9.141685,3,4.6,3648,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,war_memorials,sculptures,monuments",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.000274123,8.202208436,0.000274085,0.002122293,1,0,0,9,54,7,592,13,0.826144925
"Estaus Palace, Teatro Nacional Dona Maria II",38.714788,-9.139787,3,4.5,3174,"cultural,theatres_and_entertainments,interesting_places,other_theatres, palaces,architecture,historic_architecture,interesting_places",theatres,Lisbon,PT,entertainment,2,theatres,29,3,12,12,0.00063012,8.063062911,0.000629922,0.002115021,1,0,1,8,44,7,105,6,0.718800436
"Igreja Paroquial de São José, Igreja de São José",38.718037,-9.142435,1,2,64,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.015625,4.17438727,0.015504187,0.002778308,1,1,0,4,48,9,223,14,0.014493771
Teatro Eden,38.715248,-9.142028,3,3.1,151,"accomodations,cinemas,cultural,theatres_and_entertainments,interesting_places,other_hotels",cinemas,Lisbon,PT,entertainment,2,cinemas,7,3,12,12,0.013245033,5.023880521,0.013158084,0.002693973,1,0,1,6,11,2,105,2,0.03419624
"Dom Pedro IV, Praça Dom Pedro IV",38.713799,-9.139368,3,4.5,15592,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,6.41E-05,9.654577375,6.41E-05,0.003146303,1,0,0,7,32,7,592,13,3.531044866
"Jardim de São Pedro de Alcântara, Miradouro de São Pedro de Alcântara",38.715305,-9.144257,3,5,29223,"urban_environment,gardens_and_parks,cultural,interesting_places",public sculpture,Lisbon,PT,nature,1,public sculpture,23,4,12,12,3.42E-05,10.28274557,3.42E-05,0.004639771,1,0,0,4,69,12,28,1,6.617991541
"Animatógrafo do Rossio, Arco do Bandeira, Ourivesaria Ferreira Marques & Filhos",38.712782,-9.139028,1,4.6,44,"historic_architecture,architecture,interesting_places,other_buildings_and_structures, wall_painting,urban_environment,cultural,cinemas,theatres_and_entertainments,interesting_places",landmark,Lisbon,PT,entertainment,1,landmark,15,3,12,12,0.022727273,3.80666249,0.022472856,0.004209312,1,0,1,10,79,11,105,9,0.009964467
"Carioca, Church of Saint Roch, Igreja de São Roque, O Cauteleiro",38.713375,-9.14334,3,4.5,5893,"architecture,historic_architecture,interesting_places,cafes,foods,tourist_facilities,other_buildings_and_structures, religion,churches,cultural,museums,interesting_places,other_museums,catholic_churches","churches, monuments",Lisbon,PT,religion,1,churches,6,2,12,12,0.000169693,8.681690163,0.000169679,0.004925365,1,1,0,14,64,11,223,14,1.334559222
Santa Justa Lift,38.712116,-9.139374,3,4.6,53134,"cultural,urban_environment,interesting_places,squares",landmark,Lisbon,PT,urban_space,1,landmark,15,5,12,12,1.88E-05,10.88059112,1.88E-05,0.00481283,1,0,0,4,16,3,18,9,12.03300012
"Avenida da Liberdade, Monument Deads of Great War, Monumento aos Mortos da Grande Guerra",38.719534,-9.145282,3,4.5,1526,"historic,historical_places,cultural,urban_environment,interesting_places,historic_settlements,squares, historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,war_memorials,sculptures,monuments",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.000655308,7.331060305,0.000655093,0.005991985,1,0,0,16,88,14,592,13,0.345585843
"Carmo Archaeological Museum, Chafariz do Carmo, Chafariz do Largo do Carmo, Largo do Carmo",38.711978,-9.140748,3,4,19952,"cultural,museums,interesting_places,other_museums, fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, other,unclassified_objects,interesting_places,tourist_object","monuments, public sculpture",Lisbon,PT,culture,1,monuments,18,1,12,12,5.01E-05,9.901134787,5.01E-05,0.004994516,1,0,0,16,90,14,592,13,4.518432989
"Maria Vitória Theater, Parque Mayer, Teatro Maria Victoria, Teatro Variedades",38.718955,-9.145859,3,4.8,1704,"architecture,historic_architecture,cultural,theatres_and_entertainments,interesting_places,other_theatres,restaurants,foods,tourist_facilities,other_buildings_and_structures, cultural,theatres_and_entertainments,interesting_places,other_theatres, urban_environment,cultural,interesting_places,amusements,amusement_parks,squares",theatres,Lisbon,PT,entertainment,2,theatres,29,3,12,12,0.001173709,7.44132039,0.001173021,0.006303388,1,0,1,20,77,10,105,6,0.385896643
"Igreja paroquial de São Cristóvão, Parish Church of Saint Christopher and Saint Lawrence",38.712807,-9.135547,3,4.4,131,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.007633588,4.882801923,0.0076046,0.005975053,1,1,0,4,88,13,223,14,0.029666937
"Capitólio, Teatro Capitólio",38.718826,-9.146617,3,3.9,1561,"cultural,cinemas,theatres_and_entertainments,interesting_places",theatres,Lisbon,PT,entertainment,2,theatres,29,3,12,12,0.00128123,7.35372233,0.00128041,0.006987672,1,0,1,4,27,3,105,6,0.353512124
"Capela de Nossa Senhora do Monte, Chapel of Our Lady of the Mountain",38.719276,-9.132437,3,2.6,163,"religion,churches,interesting_places,other_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.006134969,5.099866428,0.006116227,0.007832097,1,1,0,4,68,13,223,14,0.036913822
"A Brasileira, Casa Havaneza, Chiado, Fernando Pessoa, Statue of António Ribeiro",38.710638,-9.142149,3,4.3,4095,"architecture,historic_architecture,interesting_places,cafes,foods,tourist_facilities,other_buildings_and_structures, historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments, historic_architecture,architecture,interesting_places,other_buildings_and_structures",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.0002442,8.317766167,0.00024417,0.006653619,1,0,0,18,79,11,592,13,0.927374854
"Palacete Ribeiro da Cunha, Real Fado Concerts",38.716919,-9.148376,3,2.9,344,"palaces,architecture,historic_architecture,interesting_places,manor_houses",concert hall,Lisbon,PT,miscellaneous,3,entertainment,8,3,12,12,0.00872093,5.843544417,0.008683122,0.008476021,1,0,1,5,45,7,105,2,0.077904017
"Monumento a Camões, Praça Luís de Camões",38.710571,-9.143483,3,4,27723,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Lisbon,PT,culture,1,landmark,15,1,12,12,3.61E-05,10.23005374,3.61E-05,0.007272835,1,0,0,7,40,7,592,9,6.278293792
"Jardim Augusto Gil, Jardim da Graça",38.716038,-9.131026,3,4.4,299,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Lisbon,PT,nature,1,parks,22,4,12,12,0.003344482,5.703782475,0.003338902,0.008915768,1,0,0,4,35,6,28,7,0.067713085
"Arco do Castelo, São Jorge Castle",38.712151,-9.132886,3,1.1,438,"fortifications,defensive_walls,historic,interesting_places,castles",landmark,Lisbon,PT,culture,1,landmark,15,1,12,12,0.002283105,6.084499413,0.002280503,0.00847049,1,0,0,5,33,6,592,9,0.099191743
Teatro Nacional de São Carlos,38.709446,-9.141666,3,3.7,1585,"theatres_and_entertainments,cultural,interesting_places,opera_houses",theatres,Lisbon,PT,entertainment,2,theatres,29,3,12,12,0.00126183,7.368970402,0.001261035,0.007660344,1,0,1,4,29,5,105,6,0.358947288
"Leopardo Filmes, Lápides das Pedras Negras",38.710369,-9.13492,1,4.7,5,"megaliths,historic,archaeology,interesting_places",cinemas,Lisbon,PT,miscellaneous,2,entertainment,7,3,12,12,0.4,1.791759469,0.336472237,0.00821306,1,0,1,4,42,6,105,2,0.001132326
"Largo do Barão de Quintela, Statue of Eça de Queirós",38.709671,-9.143349,1,3.9,41,"gardens_and_parks,cultural,urban_environment,interesting_places",monuments,Lisbon,PT,nature,1,monuments,18,4,12,12,0.024390244,3.737669618,0.024097552,0.008009622,1,0,0,4,52,10,28,13,0.009285072
"São Luiz Teatro Municipal, Teatro São Luiz",38.709301,-9.1424,3,3.6,1614,"theatres_and_entertainments,cultural,interesting_places,other_theatres",theatres,Lisbon,PT,entertainment,2,theatres,29,3,12,12,0.001239157,7.387090236,0.00123839,0.007999675,1,0,1,4,42,7,105,6,0.365514778
"Cinemateca, Cinemateca Júnior",38.720833,-9.148681,1,2,38,"cultural,cinemas,museums,theatres_and_entertainments,interesting_places,other_museums",cinemas,Lisbon,PT,culture,2,cinemas,7,1,12,12,0.052631579,3.663561646,0.051293294,0.009621562,1,0,0,6,29,3,592,2,0.008605676
"Church of Saint Anthony of Lisbon, Escultura de Santo António, Saint Anthony's Church, Santo António Church",38.710033,-9.133885,3,4,6634,"historic,churches,urban_environment,other_churches,religion,monuments_and_memorials,cultural,interesting_places,sculptures,monuments, religion,churches,cultural,museums,interesting_places,other_museums,other_churches, religion,churches,interesting_places,catholic_churches","churches, sculptures",Lisbon,PT,religion,2,churches,6,2,12,12,0.000301477,8.800113947,0.000301432,0.009128851,1,1,0,21,107,16,223,14,1.50236991
"Money Museum, Museu do Dinheiro",38.708599,-9.138889,2,4.7,4160,"religion,churches,cultural,museums,interesting_places,other_museums,other_churches",museums,Lisbon,PT,religion,2,museums,20,2,12,12,0.000480769,8.333510709,0.000480653,0.00836234,1,1,0,7,31,5,223,5,0.94209509
"Church of Saint Catherine, Igreja de Santa Catarina",38.71117,-9.148267,3,1.2,559,"religion,churches,interesting_places,other_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.001788909,6.327936784,0.001787311,0.010140986,0,1,0,4,51,8,223,14,0.126594028
"Church of Saint James, Igreja de Santa Luzia, Igreja de Santiago, Jardim Júlio de Castilho, Miradouro de Santa Luzia, Museu de Artes Decorativas, Palácio Azurara, Registo de Santa Luzia",38.711833,-9.130489,3,3.1,406,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums, religion,churches,interesting_places,catholic_churches, view_points,other,interesting_places, wall_painting,religion,churches,urban_environment,cultural,interesting_places,other_churches","art gallery, churches, parks",Lisbon,PT,religion,3,art gallery,1,2,12,12,0.007389163,6.008813185,0.007361997,0.010688377,0,1,0,21,185,29,223,3,0.091944857
Arco da Rua Augusta,38.708439,-9.136818,3,5,24647,"architecture,historic_architecture,historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments,triumphal_archs",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,4.06E-05,10.11245104,4.06E-05,0.009004846,1,0,0,10,19,4,592,13,5.581686942
"Cadeia do Aljube, Museum Aljube Resistência e Liberdade",38.710178,-9.132553,3,3.2,1464,"cultural,museums,interesting_places,other_museums",museums,Lisbon,PT,culture,2,museums,20,1,12,12,0.00136612,7.289610521,0.001365188,0.009958097,1,0,0,4,55,8,592,5,0.331545003
"Pillory of Lisbon, Praça do Enrike Dj",38.708042,-9.139223,3,4.6,152,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.006578947,5.030437921,0.0065574,0.008883833,1,0,0,4,37,7,592,13,0.034422705
"Jardim Júlio de Castilho, Miradouro de Santa Luzia",38.711742,-9.130216,3,5,132,"view_points,other,interesting_places",parks,Lisbon,PT,nature,1,parks,22,4,12,12,0.007575758,4.890349128,0.007547206,0.010972002,0,0,0,3,50,8,28,7,0.029893402
Jardim Fialho de Almeida,38.71497,-9.151692,3,1.2,108,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Lisbon,PT,nature,1,parks,22,4,12,12,0.009259259,4.691347882,0.009216655,0.011948898,0,0,0,4,24,4,28,7,0.024458238
"Equestrian Statue of King José I, Estátua equestre de D. José I, Ribeira Palace",38.70753,-9.13648,3,4.5,914,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, palaces,architecture,historic_architecture,interesting_places",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.001094092,6.818924065,0.001093494,0.009974633,1,0,0,11,79,14,592,13,0.206989162
"Atelier Museu Júlio Pomar, Atelier-Museu Júlio Pomar",38.711246,-9.150414,3,3.1,221,"cultural,museums,interesting_places,art_galleries",art gallery,Lisbon,PT,culture,3,art gallery,1,1,12,12,0.013574661,5.402677382,0.013483351,0.011937835,0,0,0,4,52,7,592,3,0.050048802
"Church São Miguel, St. Michael's Church",38.711163,-9.12944,3,4.6,204,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.004901961,5.323009979,0.004889986,0.011929995,0,1,0,4,39,6,223,14,0.046198894
Igreja de Santo Estêvão,38.712151,-9.1279,1,3.3,88,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.011363636,4.48863637,0.011299555,0.012905541,0,1,0,4,23,4,223,14,0.019928935
Cais das Colunas,38.706753,-9.136175,3,4.7,4302,"lagoons,interesting_places,natural,water",landmark,Lisbon,PT,nature,1,landmark,15,4,12,12,0.00023245,8.367067733,0.000232423,0.010809127,0,0,0,4,16,3,28,9,0.974253143
"Chafariz d'El Rei, Chafariz d'El-Rei, Palace of the Chafariz d'El Rei",38.709787,-9.129509,3,3.2,858,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, palaces,architecture,historic_architecture,accomodations,interesting_places,other_hotels",landmark,Lisbon,PT,culture,1,landmark,15,1,12,12,0.001165501,6.755768922,0.001164822,0.012592365,0,0,0,14,69,11,592,9,0.194307112
"Duke of Terceira, Duque da Terceira",38.706509,-9.143535,2,4.5,189,"cultural,urban_environment,interesting_places,sculptures",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.005291005,5.247024072,0.005277057,0.011008456,0,0,0,4,35,6,592,13,0.042801916
"Camilo Castelo Branco, Statue of Camilo Castelo Branco",38.725479,-9.148346,1,3.9,11,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",sculptures,Lisbon,PT,culture,2,sculptures,26,1,12,12,0.181818182,2.48490665,0.167054085,0.01203886,0,0,0,7,54,8,592,1,0.002491117
"Estação Ferroviária do Sul e Sueste, Estação Fluvial de Sul-Sueste",38.706707,-9.133951,1,3.1,88,"railway_stations,industrial_facilities,interesting_places",railway stations,Lisbon,PT,culture,2,railway stations,24,1,12,12,0.022727273,4.48863637,0.022472856,0.011802027,0,0,0,3,66,10,592,1,0.019928935
"Edifício da Antiga Estação Elevatória de Águas de Alfama, Fado Museum",38.711086,-9.12762,2,4.9,5307,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",museums,Lisbon,PT,culture,2,museums,20,1,12,12,0.000376861,8.576970395,0.00037679,0.013586795,0,0,0,4,69,11,592,5,1.201850635
Chafariz do Largo do Rato,38.719925,-9.154076,1,2,10,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Lisbon,PT,culture,1,landmark,15,1,12,12,0.1,2.397895273,0.09531018,0.014495158,0,0,0,8,25,5,592,9,0.002264652
"Marques De Pombal, Marquess of Pombal Square",38.725292,-9.150026,3,4.2,8335,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.000119976,9.028338764,0.000119969,0.013151484,0,0,0,7,44,7,592,13,1.887587157
"Church of Santa Engrácia, National Pantheon",38.714966,-9.124701,3,4.2,11073,"religion,historic,churches,burial_places,interesting_places,catholic_churches,mausoleums",monuments,Lisbon,PT,religion,1,monuments,18,2,12,12,9.03E-05,9.312355297,9.03E-05,0.015321552,0,1,0,7,43,6,223,13,2.507648781
Chafariz da Esperança,38.708923,-9.153534,1,2.3,61,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Lisbon,PT,culture,1,landmark,15,1,12,12,0.016393443,4.127134385,0.016260521,0.015796154,0,0,0,8,21,3,592,9,0.013814375
"Arpad Szenes - Vieira da Silva Foundation, Museu Arpad Szenes - Vieira da Silva",38.722237,-9.155769,2,2,433,"factories,industrial_facilities,cultural,museums,interesting_places,other_museums",museums,Lisbon,PT,culture,2,museums,20,1,12,12,0.004618938,6.073044534,0.004608303,0.016742423,0,0,0,6,79,14,592,5,0.098059417
"Pedro Alvares Cabral Monument (Rodolfo Bernardelli, 1940), Pedro Álvares Cabral Monument",38.715801,-9.158721,1,4.7,47,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Lisbon,PT,culture,1,monuments,18,1,12,12,0.021276596,3.871201011,0.021053409,0.018853059,0,0,0,7,88,11,592,13,0.010643863
Jardim da Estrela,38.714714,-9.159223,3,4.1,13775,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Lisbon,PT,nature,1,parks,22,4,12,12,7.26E-05,9.530683227,7.26E-05,0.019446257,0,0,0,4,17,3,28,7,3.119557659
Museu da Marioneta,38.708004,-9.155793,3,4.4,1715,"cultural,museums,interesting_places,other_museums",museums,Lisbon,PT,culture,2,museums,20,1,12,12,0.001166181,7.44775128,0.001165502,0.018213354,0,0,0,4,18,3,592,5,0.388387759
"Cinema Cinearte, Theater A Barraca",38.707172,-9.155249,2,1.8,606,"theatres_and_entertainments,cultural,cinemas,interesting_places",theatres,Lisbon,PT,entertainment,2,theatres,29,3,12,12,0.00330033,6.408528791,0.003294896,0.018172116,0,0,1,4,34,5,105,6,0.13723789
"Church of Saint George of Arroios, Igreja de Arroios",38.732647,-9.13619,3,4.5,354,"religion,other_temples,interesting_places",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.002824859,5.872117789,0.002820877,0.016178137,0,1,0,3,52,9,223,14,0.080168669
Casa-Museu Dr. Anastácio Gonçalves,38.732548,-9.146381,3,4.8,312,"cultural,museums,interesting_places,other_museums",art gallery,Lisbon,PT,culture,3,art gallery,1,1,12,12,0.009615385,5.746203191,0.009569451,0.016937038,0,0,0,4,34,4,592,3,0.070657132
"Church Santos-O-Velho, Igreja de Santos-o-Velho",38.706875,-9.157063,2,2.9,394,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.002538071,5.978885765,0.002534856,0.019876348,0,1,0,4,47,5,223,14,0.089227275
"Evocação do 25 de Abril de 1974, Observation Deck Park Eduardo VII",38.730392,-9.154461,2,4.9,5016,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",parks,Lisbon,PT,culture,1,parks,22,1,12,12,0.000199362,8.520587424,0.000199342,0.019850864,0,0,0,7,66,12,592,7,1.135949272
"Church of Saint Sebastian, Igreja de São Sebastião da Pedreira",38.732468,-9.151225,3,1,401,"religion,churches,interesting_places,catholic_churches",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.002493766,5.996452089,0.002490662,0.019251448,0,1,0,4,62,10,223,14,0.090812531
"St Paul's Cathedral, St. Paul's Cathedral",38.706543,-9.158647,1,4.3,34,"religion,cathedrals,interesting_places",churches,Lisbon,PT,religion,1,churches,6,2,12,12,0.029411765,3.555348061,0.028987537,0.02141769,0,1,0,3,41,6,223,14,0.007699816
Jardim do Arco do Cego,38.735966,-9.142308,3,4.2,5614,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Lisbon,PT,nature,1,parks,22,4,12,12,0.000178126,8.633196867,0.00017811,0.019217461,0,0,0,4,22,5,28,7,1.271375441
"Jardim Teófilo Braga, Jardim da Parada",38.717899,-9.165217,3,4.9,3462,"urban_environment,gardens_and_parks,cultural,interesting_places",gardens,Lisbon,PT,nature,3,gardens,12,4,12,12,0.000866551,8.149890544,0.000866176,0.025336702,0,0,0,4,38,6,28,1,0.784022404
Chafariz das Janelas Verdes,38.705444,-9.161411,1,1,61,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Lisbon,PT,culture,2,fountains,10,1,12,12,0.032786885,4.127134385,0.032260862,0.024371357,0,0,0,8,27,4,592,1,0.013814375
"Alameda Park (Garden), Jardim da Alameda Dom Afonso Henriques",38.737103,-9.132856,2,3.2,137,"gardens_and_parks,cultural,urban_environment,interesting_places",parks,Lisbon,PT,nature,1,parks,22,4,12,12,0.00729927,4.927253685,0.007272759,0.021395774,0,0,0,4,61,9,28,7,0.031025728
Fonte Luminosa,38.737309,-9.130508,3,4.8,5374,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Lisbon,PT,culture,1,landmark,15,1,12,12,0.000186081,8.589513853,0.000186064,0.022466351,0,0,0,8,14,2,592,9,1.217023801
"Bazilika sv. Ludmily, Socha svaté Ludmily ve štítě nad portálem kostela svaté Ludmily na náměstí Míru, Sochy u portálu kostela svaté Ludmily na náměstí Míru",50.075434,14.436801,2,4.3,7794,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",churches,Prague,CZ,culture,1,churches,6,1,17,16,0.000128304,8.961237781,0.000128296,0.001001178,1,0,0,7,156,25,592,6,1.74088769
"Sochy na štítě budovy Vinohradského divadla, Vinohrady Theater",50.076096,14.437004,2,4.2,3107,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",theatres,Prague,CZ,culture,2,theatres,29,1,17,16,0.000643708,8.041734711,0.000643501,0.0009944,1,0,0,7,62,8,592,1,0.693987433
"Americké náměstí, Kašna na křižovatce ulic Americká a Záhřebská",50.072437,14.438309,1,1.3,21,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",landmark,Prague,CZ,culture,1,landmark,15,1,17,16,0.047619048,3.091042453,0.046520016,0.003105004,1,0,0,8,63,9,592,13,0.004690613
"150 let Sokola, Památník 150 let Sokola u haly Sokola Královské Vinohrady",50.078663,14.442386,1,2.3,1,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",landmark,Prague,CZ,culture,1,landmark,15,1,17,16,1,0.693147181,0.693147181,0.005570993,1,0,0,6,73,12,592,13,0.000223363
"Monument Svatopluk Cech, Statue of Svatopluk Čech in Vinohrady",50.076698,14.445377,1,3.2,39,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Prague,CZ,culture,1,monuments,18,1,17,16,0.025641026,3.688879454,0.025317808,0.007671123,1,0,0,7,62,9,592,5,0.008711139
